,key,val
5299,CTTT Điện tử - Viễn thông gồm ngành/CTĐT: Chương trình tiên tiến Điện tử - viễn thông,7520207
5300,(Hệ Liên Thông) Quản lí tài nguyên rừng,7620211
5301,Công nghệ kỹ thuật hoá học; Công nghệ thực phẩm,7540101
5302,Công nghệ thông tin(ĐH La Trobe - Úc); Kỹ thuật phần mềm(ĐH Victoria - New Zealand),7480103
5303,Cử nhân tin học,7310302
5304,Kỹ thuật cơ khí; Kỹ thuật hàng không; Kỹ thuật tàu thủy,7520120
5305,Tiếng Anh KHKT và công nghệ,7140231
5306,Hệ thống thông tin (ĐH Grenoble - Pháp),7480104
5307,Quản trị kinh doanh(ĐH Pierre Mendes France - Pháp),7340101
5308,ngữ văn,7140217
5309,Kĩ thuật sinh học,7420202
5310,Công nghệ sau TH,7540104
5311,Sư phạm tiểu học,7140210
5312,Quản trị kinh doanh (Cử nhân),7340101
5313,Quản lý TN & MT,7320205
5314,Công nghệ kỹ thuật máy tính (Kỹ sư),7480108
5315,QL Đất đai,7850103
5316,Khoa học máy tính (Chuyên ngành Công nghệ phần mềm),7480101
5317,Câp thoát nước,7580213
5318,Kỹ thuật cơ khí (chuyên ngành: Cơ giới hoá xây dựng),7520103
5319,Kỹ thuật công trình xây dựng (chuyên ngành: Hệ thống kỹ thuật trong công trình),7510102
5320,Nhóm ngành Hóa-Sinh-Thực phẩm-Môi trường,7540101
5321,Kỹ thuật xây dựng công trình Giao thông (Chuyên ngành: Xây dựng Cầu đường),7580205
5322,"Ngôn ngữ Anh (Tiếng Anh chuyên nghiệp quốc tế, IPE)",7220201
5323,Xây dựng Cảng - Đường thuỷ,7580202
5324,Hóa - Sinh- Thực phẩm - Môi trường,7520320
5325,Xây dụng Cảng - Đuòng thuỷ,7580202
5326,Tiếng Anh chuyên nghiệp quốc tế (IPE),7310106
5327,Kỹ thuật xây dụng công trình Giao thông,7580205
5328,"công nghệ thông tin,",74802
5329,Kinh tế và quản lý bất động sản,7340116
5330,"Kỹ thuật Dệt-May,",7520312
5331,Kỹ thuật cơ khí (*),7520103
5332,Khối Kinh tế-Quản lý,7310101
5333,Quản trị kinh doanh thương mại:,7340121
5334,Ngành kiến trúc,7580101
5335,Sư phạm sinh,7140213
5336,Nhóm ngành Xây dựng - Cầu đường,75802
5337,Nhóm chưa xếp ngành,7210301
5338,Kỹ thuật điện và công nghệ thông tin,74802
5339,Kinh tế Nông Lâm,7620115
5340,Kĩ thuật điện và công nghệ thông tin,74802
5341,Cơ khí - cơ điện tử - nhiệt lạnh,7520114
5342,"Điện, điều khiển và tự động hóa,",7510303
5343,"Vật lý kỹ thuật, Kỹ thuật hạt nhân",7520402
5344,Vật lý kỹ thuật- Kỹ thuật hạt nhân,7520402
5345,Dinh dưỡng học,77204
5346,Xét nghiệm Y học dự phòng,7720601
5347,"Kỹ thuật hóa học, Hoá học, Kỹ thuật in, Kỹ thuật thực phẩm",7540102
5348,Sư phạm kỹ thuật,7140214
5349,Khối Cao đẳng kỹ thuật (khối A),752
5350,Kỹ thuật công trình xây dựng (chuyên ngành: Xây dựng Thuỷ lợi - Thuỷ điện),7580202
5351,Quản lý xây dựng (chuyên ngành: Kinh tế và Quản lý đô thị).,75803
5352,Kỹ thuật Thủy điện và năng lượng tái tạo,7520205
5353,Cơ giói hoá xây dụng,75802
5354,Xây dụng Dân dụng và Công nghiệp,7460112
5355,Y đa khoa (Hệ liên thông),7720101
5356,"Kỹ thuật công trình xây dựng (gồm 3 chuyên ngành: Xây dựng công trình thủy, Xây dựng dân dụng và công nghiệp, Địa kỹ thuật và công trình ngầm)",7510102
5357,Xây dựng Thuỷ lợi - Thuỷ điện,7580202
5358,Công nghê hàn,74802
5359,Kỹ thuật hạ tầng và phát triển nông thông,7620116
5360,Kỹ thuật hạ tầng và phát triển nông thôn,7620116
5361,"Công nghệ thông tin (Gồm các ngành: Công nghệ thông tin, Kỹ thuật phần mềm.)",74802
5362,Tài chính và Kế toán*,7340201
5363,"Kỹ thuật tài nguyên nước (Gồm các ngành: Kỹ thuật tài nguyên nước, Thủy văn)",7580212
5364,"Công nghệ thông tin (Gồm các ngành: Công nghệ thông tin, Hệ thống thông tin, Kỹ thuật phần mềm)",74802
5365,Kỹ thuật Điều khiển và Tự động hoá:Tự động hóa Xí nghiệp Công nghiệp; Kỹ thuật Điều khiển,7510303
5366,Kỹ thuật Cơ khí - Chương trình tiên tiến,7520103
5367,Chương trình tiên tiến ngành Kỹ thuật tài nguyên nước,7580212
5368,Kỹ thuật Cơ - Điện tử.,7520114
5369,Sư phạm Kỹ thuật Công nghiệp: Sư phạm Kỹ thuật Cơ khí; Sư phạm Kỹ thuật Điện; Sư phạm Kỹ thuật Tin,7140214
5370,Kinh tế công nghiệp: Kế toán doanh nghiệp công nghiệp; Quản trị doanh nghiệp công nghiệp.,7510604
5371,Kỹ thuật Máy tính: Tin học Công nghiệp,7480108
5372,Kỹ thuật công trình xây dựng: Xây dựng dân dụng và công nghiệp,7510102
5373,CĐ Khoa học Cây trồng,7620110
5374,Kỹ thuật Xây dựng công trình,7580202
5375,(Hệ Cao Đẳng) Tài chính - Ngân hàng,7340201
5376,(Hệ Cao Đẳng) Lâm sinh,7620205
5377,Lâm nghiệp (Tiếng Anh),76202
5378,CĐ Quàn lý đất đai,7850103
5379,.Kỹ thuật Thuỷ điện và năng lượng tái tạo,7520201
5380,Kỹ thuật cơ khí (chất lượng cao),7520103
5381,CĐ Quản lý tài nguyên rừng,7620211
5382,Công nghệ kĩ thuật Môi trường,7510406
5383,(Hệ Liên Thông) Y đa khoa,7720101
5384,Quản lý TN Rừng,7620211
5385,Quản lý tài nguyên thiên nhiên (CT tiên tiến)- Tiếng Anh,7850102
5386,(Hệ Cao Đẳng) Quản trị Kinh doanh,7340101
5387,(Hệ Cao Đẳng) Chăn nuôi,7620105
5388,CĐ Khoa học CT,73102
5389,(Hệ Cao Đẳng) Quản lý đất đai,7850103
5390,(Hệ Liên Thông) Quản trị Kinh doanh,7340101
5391,(Hệ Cao Đẳng) Kế toán,73403
5392,(Hệ Cao Đẳng) Quản lí tài nguyên rừng,7620211
5393,"Kỹ thuật Điện tử, Truyền thông: Điện tử viễn thông; Kỹ thuật điện tử",75202
5394,Quản lý tài nguyên thiên nhiên (đào tạo bằng tiếng Việt),7850102
5395,CĐ Quản lý đất đai,7850103
5396,Kỹ thuật Điện (Chương trình tiên tiến),7520201
5397,Kế toán :,73403
5398,kỹ thuật điện tử,7520201
5399,Sư phạm Tiểu học -Tiếng Jrai,7140225
5400,Công nghệ chế biến lâm sản (Công nghệ gỗ),7549001
5401,Quản lý tài nguyên rừng - Môi trường,7620211
5402,Công nghệ sinh học (chất lượng cao),7420201
5403,Công nghệ chế biến lâm sản (chất lượng cao),7549001
5404,Truyền thông và mạng máy tính (Chuyên ngành Công nghệ Mạng và Truyền thông),7480102
5405,Quản lý tài nguyên và Môi trường,78501
5406,Kỹ thuật Trắc địa - Bản đồ (Chuyên ngành: Kỹ thuật Trắc địa xây dựng - Địa chính),7520503
5407,Kỹ thuật công trình xây dựng (chuyên ngành: Xây dựng Cảng - Đường thuỷ),7580202
5408,Kinh tê xây dụng,7580301
5409,bảo vệ thực vật,7620112
5410,Quản lý tài nguyên rừng (Kiểm lâm),7620211
5411,luật kinh doanh,73401
5412,bác sĩ đa khoa,7720101
5413,Kỹ thuật Trăc địa - Bản đô,7520503
5414,Hệ thống kỹ thuật trong công trình,7520118
5415,Hệ thống kỹ thuật trang công trình,7520118
5416,Kỹ thuật xây dựng công trình Giao thông,7580205
5417,Kinh tê và quản lý đô thị,7580106
5418,Công nghệ thông tin (Kỹ sư),74802
5419,Quản lí tài nguyên thiên nhiên,7850102
5420,Kế toán (Chuyên ngành Kế toán - tin học),73403
5421,Ngành quy hoạch vùng và đô thị,7580105
5422,Tin học ứng dụng (Chuyên ngành Tin học - viễn thông),74202
5423,Kỹ thuật cơ khí (chuyên ngành: Máy xây dựng),7520103
5424,Hệ thống thông tin (Công nghệ thông tin),7480104
5425,Kỹ thuật công trình xây dựng (chuyên ngành: Xây dựng Dân dụng và Công nghiệp),7510102
5426,Quản trị kinh doanh (Chuyên ngành.Thương mại điện tử),7340122
5427,Kỹ thuật Công trình biển,7580203
5428,Ngành Cơ điện tử,7520114
5429,Cơ giới hoá xây dụng,75802
5430,Kỹ thuật công trình xây dựng (chuyên ngành: Tin học xây dựng),7510102
5431,Quản lý tài nguyên thiên nhiên (chương trình tiên tiến*),7850102
5432,"Kỹ thuật xây dựng (Gồm các ngành: Kỹ thuật công trình thủy, Kỹ thuật công trình xây dựng, Kỹ thuật xây dựng công trình giao thông, Công nghệ kỹ thuật xây dựng Quản lý xây dựng, Kỹ thuật công",7510102
5433,Quản lý tài nguyên thiên nhiên (đào tạo bằng tiếng Anh),7850102
5434,Tin học xây dựng,75802
5435,Quản lý xây dựng (chuyên ngành:Kinh tế và Quản lý Bất động sản).,75803
5436,Xây dụng Thuỷ lọi - Thuỷ điện,7580202
5437,Máy xây dụng,75802
5438,Tin học xây dụng,74202
5439,Cấp thoát nưóc,7580213
5440,"Thiết kế, chế tạo đồ mộc và nội thất",7580108
5441,Kinh tế xây dụng,7580301
5442,Chương trình tiên tiến ngành Kỹ thuật xây dựng,7580202
5443,Xây dựng Dân dụng và Công nghiệp,75802
5444,Kinh tế và quản lý đô thị,7580106
5445,Xây dựng dân dụng công nghiệp,75802
5446,Hệ Thống Kỹ thuật trong Công Trình,7520118
5447,Quy hoạch,75801
5448,Nhóm ngành cơ khí - Cơ khí động lực,7520116
5449,Nhóm ngành Điện - Điện tử,7510301
5450,Tài chính và Kế toán,7340201
5451,"Kỹ thuật hạ tầng (Gồm các ngành: Kỹ thuật cơ sở hạ tầng, Cấp thoát nước)",7580210
5452,.Kỹ thuật Công trình,7510102
5453,Quản lý tài nguyên thiên nhiên (chương trình chuẩn),7850102
5454,Kế toán (CS2-tỉnh Đồng Nai),73403
5455,Kỹ thuật thủy điện và năng lượng tái tạo,7520205
5456,Kỹ thuật Điện - Chương trình tiên tiến,7520201
5457,Thủy văn và tài nguyên nước,7580212
5458,"Nhóm ngành Kỹ thuật, Hậu cần CAND Nam phía Bắc",7860116
5459,Kỹ thuật Thuỷ điện và năng lượng tái tạo,7520201
5460,Kỹ thuật bờ biển,7520206
5461,"Kỹ thuật Điện, Điện tử: Kỹ thuật Điện; Hệ thống Điện; Thiết bị Điện",7510301
5462,Bác sĩ đa khoa (diện ngoài ngân sách nhà nước),7310205
5463,Thuỷ văn và tài nguyên nước,7580212
5464,"Kỹ thuật xây dựng (Gồm các ngành:Kỹ thuật công trình thủy, Kỹ thuật công trình giao thông, Công nghệ kỹ thuật xây dựng.)",7580205
5465,"Nhóm ngành Kỹ thuật, Hậu cần CAND Nữ phía Nam",7860116
5466,Kỹ thuật Cơ khí (Chương trình tiên tiến),7520103
5467,"Kỹ thuật điện tử, truyền thông (Nam)",75202
5468,Chính trị công an nhân dân (Nữ phía Bắc),7860116
5469,Xây dựng Đảng và Chính quyền nhà nước (Nữ - D1 - Phía Nam),7310202
5470,Xây dựng Đảng và Chính quyền nhà nước (Nữ - C - Bắc),7310202
5471,Gốm,7210107
5472,Quản lý Công nghiệp: Quản lý doanh nghiệp công nghiệp,75106
5473,Thời trang,7210404
5474,Thanh Nhạc (Đào tạo dân sự- đại học đào tạo 4 năm),7210205
5475,Biên đạo múa,7210243
5476,Thanh nhạc (Đào tạo quân đội- liên thông trung cấp),7210205
5477,Công thôn (Công nghiệp phát triển nông thôn),7620116
5478,Biểu diễn nhạc cụ phương Tây (Đào tạo dân sự- liên thông từ cao đẳng),7210207
5479,Huấn luyện múa (đào tạo dân sự- liên thông từ trình độ cao đẳng),7210244
5480,Ngành Sư phạm âm nhạc,7140221
5481,Sáng tác âm nhạc,7210203
5482,Quản lí nhà nước (Khối D),7310205
5483,"Nhóm ngành Kỹ thuật, Hậu cần CAND Nam phía Nam",7860116
5484,Quản lý tài nguyên thiên nhiên *(T.Việt),7850102
5485,Quản lý văn hóa (chuyên ngành Tổ chức hoạt động Văn hóa Nghệ thuật),7229040
5486,Quản lý văn hóa (chuyên ngành Quản lý Di sản văn hóa),7229042
5487,Kỹ thuật cơ khí (Công nghệ chế tạo máy),7510202
5488,Chính trị công an nhân dân (Nam phía Nam),7860116
5489,Xây dựng Đảng và Chính quyền nhà nước (Nam - D1 - Phía Nam),7310202
5490,"Ngành Khoa học thư viện, Ngành Bảo tàng học,Ngành Việt Nam học, Ngành Kinh doanh xuất bản phẩm và Ngành Quản lý văn hoá (chuyên ngành quản lý hoạt động v",7320402
5491,Xây dựng Đảng và Chính quyền nhà nước (Nam - C - Bắc),7310202
5492,Ngành Thông tin học:,74802
5493,Ngành Văn hóa học:,7229040
5494,· Ngành Quản lý văn hóa . chuyên ngành Mỹ thuật – Quảng cáo,7229042
5495,Ngành Việt Nam học (Văn hóa Du lịch),7310630
5496,Phát hành Xuất bản phẩm,73204
5497,Văn hoá Dân tộc Thiểu số,7220112
5498,"Biên kịch điện ảnh, truyền hình",7210233
5499,Đạo diễn điện ảnh,7210235
5500,Trang trí nội ngoại thất,7580103
5501,Lý luận và phê bình điện ảnh - truyền hình,7210231
5502,Biêu diên nhạc cụ phương Tây,7210207
5503,Huấn luyện múa,7210244
5504,Diễn viên chèo,7210242
5505,Thanh nhạc (Đào tạo dân sự- liên thông từ cao đẳng),7210205
5506,"Thiết kế mỹ thuật sân khấu, điện ảnh, hoạt hình",7210406
5507,Biểu diễn nhạc cụ truyền thống ( Đào tạo dân sự- đại học 4 năm),7210210
5508,Quản lý tài nguyên thiên nhiên :,7850102
5509,Diễn viên chèo (LT chưa đủ 36 tháng),7210242
5510,Quản lý văn hóa (Đào tạo dân sự- đại học 4 năm),7229042
5511,Biên kịch điện ảnh,7210233
5512,Quản lý tài nguyên thiên nhiên::,7850102
5513,Quay phim điện ảnh,7210236
5514,Biểu diễn nhạc cụ phương Tây,7210207
5515,Văn hóa học (chuyên ngành Truyền thông Văn hóa),7229040
5516,Diễn viên sân khấu điện ảnh,7210226
5517,Văn hóa học (chuyên ngành Văn hóa Việt Nam),7229040
5518,Đạo diễn truyền hình,7210235
5519,Quản lý văn hóa (chuyên ngành Biểu diễn âm nhạc),7229042
5520,Diễn viên sân khấu,7210226
5521,Sáng tác âm nhạc VB2 (2 năm),7210203
5522,"Biểu diễn nhạc cụ phương Tây (4 năm): Violon, Violon Alto, Violoncelle, Contrebasse; Harpe, Flûte, Tuba, Hautbois, Clarinette, Basson, Cor, Trompette, Trombone, Gõ giao hưởng, Accordéon, Guitare, Saxophone, Gõ nhạc nhẹ, Orgue điện tử, Piano nhạc nhẹ, Orgue điện tử, Piano nhạc nhẹ, Guitare nhạc nhẹ.",7210207
5523,"Khoa học máy tính (gồm các chuyên ngành Khoa học máy tính, Kỹ thuật phần mềm)",7480101
5524,Quản lý tài nguyên thiên nhiên* (đào tạo bằng tiếng Anh),7850102
5525,Quản lý tài nguyên thiên nhiên* (đào tạo bằng tiếng Việt),7850102
5526,Tiếng Trung Quốc ( thi Tiếng Anh và Tiếng Pháp ),7140234
5527,"Quản lí văn hóa (quản lí hoạt động Âm nhạc, quản lí hoạt động Sân khấu, quản lí hoạt động Quảng cáo, quản lí sự kiện Văn hóa, Biên tập và dẫn c",7840102
5528,Ngành Kinh doanh XBP,73401
5529,Đào tạo Bác sĩ đa khoa,7720101
5530,Ngành Bảo tàng học:,7320305
5531,· Ngành Văn hóa Dân tộc thiểu số. chuyên ngành Quản lý nhà nước về văn hóa :,7220112
5532,Khúc xạ nhãn khoa*,7720101
5533,· Ngành Quản lý văn hóa. chuyên ngành Quản lý Nghệ thuật:,7229042
5534,Công nghệ chế biến lâm sản (Hệ Cao đẳng),7549001
5535,Quản lý HĐ Sân khấu,7210225
5536,Diễn viên sân khấu kịch hát,7210226
5537,Ọuản lí giáo dục,7140114
5538,"Diễn viên kịch, điện ảnh – truyền hình (liên thông đủ 36 tháng)",7210234
5539,Công nghệ dựng phim,7510103
5540,Nhiếp ảnh nghệ thuật,7210301
5541,Ngành tâm lý giáo dục học,7310403
5542,"Diễn viên kịch, điện ảnh",7210234
5543,Ngành quản lý giáo dục,7140114
5544,Tiếng Anh biên và phiên dịch,7140231
5545,10. Công nghệ thông tin,74802
5546,Nhạc công kịch hát dân tộc,7210226
5547,- Kỹ thuật xây dựng công trình giao thông (Xây dựng Cầu - Đường),7580205
5548,Đạo diễn sân khấu (Văn bằng 2),7210227
5549,"Diễn viên Kịch, điện ảnh, truyền hình",7210234
5550,Kỹ thuật Xây dựng Công trình Giao thông (Xây dựng Cầu đường),7580205
5551,- Kiến trúc,7580101
5552,- Quản lý Xây dựng,75803
5553,Lý luận phê bình điện ảnh,7210231
5554,Bác sĩ đa khoa (diện ngân sách nhà nước),7310205
5555,Quay phim Điện ảnh,7210236
5556,Chỉ huy âm nhạc (4 năm): Chỉ huy Hợp xướng; Chỉ huy Dàn nhạc,7210204
5557,"Biểu diễn nhạc cụ truyền thống (4 năm): Sáo trúc, Tranh, Bầu, Nguyệt, Tỳ bà, Ghi-ta phím lốm, Nhị, Tam Thập lục.",7210210
5558,Giáo dục thể chất ( Nhóm 1 ),7140206
5559,- Ngân hàng,7340201
5560,Kỹ thuật XD Công trình giao thông,7580205
5561,Thiết kế Đồ họa:,7210403
5562,"Kỹ thuật điện tử, truyền thông (Nữ)",75202
5563,Ngành tin học ứng dụng,74202
5564,13. Quản trị Kinh doanh,7340101
5565,Kĩ thuật Y học chuyên ngành xét nghiệm,7720601
5566,Huấn luyện thể thao*,7140207
5567,Huấn luyện thể thao,7140207
5568,Chính trị công an nhân dân (Nam phía Bắc),7860116
5569,Xây dựng Đảng và Chính quyền nhà nước (Nữ - C - Phía Nam),7310202
5570,"Nhóm ngành Kỹ thuật, Hậu cần CAND Nữ phía Bắc",7860116
5571,- Kỹ thuật công trình xây dựng(Xây dựng Dân dụng và Công nghiệp),7510102
5572,Xây dựng Đảng và Chính quyền nhà nước (Nam - D1 - Bắc),7310202
5573,Thể thao giải trí,78103
5574,Xét nghiệm y học (vùng ĐBSCL),7720601
5575,Điều dưỡng Đa khoa (liên thông từ Cao đẳng,7720301
5576,Y học dự phòng (Ngoài vùng ĐBSCL),7720110
5577,Kỹ thuật Công trình xây dựng,7510102
5578,Điều dưỡng đa khoa (Ngoài vùng ĐBSCL),7720301
5579,Kỹ thuật Công trình Xây dựng (Xây dựng Dân dụng & Công nghiệp),7510102
